gworkspace_role_privilege_deleted.yml;False
gworkspace_user_granted_admin_privileges.yml;False
microsoft365_activity_by_terminated_user.yml;False
microsoft365_activity_from_anonymous_ip_addresses.yml;False
microsoft365_activity_from_infrequent_country.yml;False
microsoft365_data_exfiltration_to_unsanctioned_app.yml;False
microsoft365_from_susp_ip_addresses.yml;False
microsoft365_impossible_travel_activity.yml;False
microsoft365_logon_from_risky_ip_address.yml;False
microsoft365_new_federated_domain_added.yml;False
microsoft365_potential_ransomware_activity.yml;False
microsoft365_pst_export_alert.yml;False
microsoft365_susp_inbox_forwarding.yml;False
microsoft365_susp_oauth_app_file_download_activities.yml;False
microsoft365_unusual_volume_of_file_deletion.yml;False
microsoft365_user_restricted_from_sending_email.yml;False
okta_admin_role_assigned_to_user_or_group.yml;False
okta_api_token_created.yml;False
okta_api_token_revoked.yml;False
okta_application_modified_or_deleted.yml;False
okta_application_sign_on_policy_modified_or_deleted.yml;False
okta_mfa_reset_or_deactivated.yml;False
okta_network_zone_deactivated_or_deleted.yml;False
okta_policy_modified_or_deleted.yml;False
okta_policy_rule_modified_or_deleted.yml;False
okta_security_threat_detected.yml;False
okta_unauthorized_access_to_app.yml;False
okta_user_account_locked_out.yml;False
onelogin_assumed_another_user.yml;False
onelogin_user_account_locked.yml;False
default_credentials_usage.yml;False
firewall_cleartext_protocols.yml;False
group_modification_logging.yml;False
host_without_firewall.yml;False
netflow_cleartext_protocols.yml;False
workstation_was_locked.yml;False
lnx_auditd_alter_bash_profile.yml;False
lnx_auditd_audio_capture.yml;False
lnx_auditd_auditing_config_change.yml;False
lnx_auditd_binary_padding.yml;False
lnx_auditd_bpfdoor_file_accessed.yml;False
lnx_auditd_bpfdoor_port_redirect.yml;False
lnx_auditd_capabilities_discovery.yml;False
lnx_auditd_change_file_time_attr.yml;False
lnx_auditd_chattr_immutable_removal.yml;False
lnx_auditd_clipboard_collection.yml;False
lnx_auditd_clipboard_image_collection.yml;False
lnx_auditd_coinminer.yml;False
lnx_auditd_create_account.yml;False
lnx_auditd_cve_2021_3156_sudo_buffer_overflow.yml;False
lnx_auditd_cve_2021_3156_sudo_buffer_overflow_brutforce.yml;False
lnx_auditd_cve_2021_4034.yml;False
lnx_auditd_data_compressed.yml;False
lnx_auditd_data_exfil_wget.yml;False
lnx_auditd_dd_delete_file.yml;False
lnx_auditd_disable_system_firewall.yml;False
lnx_auditd_file_or_folder_permissions.yml;False
lnx_auditd_find_cred_in_files.yml;False
lnx_auditd_hidden_files_directories.yml;False
lnx_auditd_hidden_zip_files_steganography.yml;False
lnx_auditd_keylogging_with_pam_d.yml;False
lnx_auditd_ld_so_preload_mod.yml;False
lnx_auditd_load_module_insmod.yml;False
lnx_auditd_logging_config_change.yml;False
lnx_auditd_masquerading_crond.yml;False
lnx_auditd_network_service_scanning.yml;False
lnx_auditd_network_sniffing.yml;False
lnx_auditd_omigod_scx_runasprovider_executeshellcommand.yml;False
lnx_auditd_password_policy_discovery.yml;False
lnx_auditd_pers_systemd_reload.yml;False
lnx_auditd_screencapture_import.yml;False
lnx_auditd_screencaputre_xwd.yml;False
lnx_auditd_split_file_into_pieces.yml;False
lnx_auditd_steghide_embed_steganography.yml;False
lnx_auditd_steghide_extract_steganography.yml;False
lnx_auditd_susp_c2_commands.yml;False
lnx_auditd_susp_cmds.yml;False
lnx_auditd_susp_exe_folders.yml;False
lnx_auditd_susp_histfile_operations.yml;False
lnx_auditd_systemd_service_creation.yml;False
lnx_auditd_system_info_discovery.yml;False
lnx_auditd_system_info_discovery2.yml;False
lnx_auditd_system_shutdown_reboot.yml;False
lnx_auditd_unzip_hidden_zip_files_steganography.yml;False
lnx_auditd_user_discovery.yml;False
lnx_auditd_web_rce.yml;False
lnx_apt_equationgroup_lnx.yml;False
lnx_buffer_overflows.yml;False
lnx_clear_syslog.yml;False
lnx_crontab_file_modification.yml;False
lnx_file_copy.yml;False
lnx_ldso_preload_injection.yml;False
lnx_nimbuspwn_privilege_escalation_exploit.yml;False
lnx_pwnkit_local_privilege_escalation.yml;False
lnx_shellshock.yml;False
lnx_shell_clear_cmd_history.yml;False
lnx_shell_priv_esc_prep.yml;False
lnx_shell_susp_commands.yml;False
lnx_shell_susp_log_entries.yml;False
lnx_shell_susp_rev_shells.yml;False
lnx_space_after_filename_.yml;False
lnx_sudo_cve_2019_14287_user.yml;False
lnx_susp_dev_tcp.yml;False
lnx_susp_jexboss.yml;False
lnx_symlink_etc_passwd.yml;False
file_create_lnx_doas_conf_creation.yml;False
file_create_lnx_persistence_cron_files.yml;False
file_create_lnx_persistence_sudoers_files.yml;False
file_create_lnx_triple_cross_rootkit_lock_file.yml;False
file_create_lnx_triple_cross_rootkit_persistence.yml;False
modsec_mulitple_blocks.yml;False
net_connection_lnx_back_connect_shell_dev.yml;False
net_connection_lnx_crypto_mining_indicators.yml;False
lnx_clamav.yml;False
lnx_security_tools_disabling_syslog.yml;False
lnx_ssh_cve_2018_15473.yml;False
lnx_susp_failed_logons_single_source.yml;False
lnx_susp_guacamole.yml;False
lnx_susp_named.yml;False
lnx_susp_ssh.yml;False
lnx_susp_vsftp.yml;False
proc_creation_lnx_at_command.yml;False
proc_creation_lnx_base64_decode.yml;False
proc_creation_lnx_base64_execution.yml;False
proc_creation_lnx_base64_shebang_cli.yml;False
proc_creation_lnx_bpftrace_unsafe_option_usage.yml;False
proc_creation_lnx_cat_sudoers.yml;False
proc_creation_lnx_chattr_immutable_removal.yml;False
proc_creation_lnx_clear_logs.yml;False
proc_creation_lnx_clear_syslog.yml;False
proc_creation_lnx_clipboard_collection.yml;False
proc_creation_lnx_crontab_removal.yml;False
proc_creation_lnx_crypto_mining.yml;False
proc_creation_lnx_curl_usage.yml;False
proc_creation_lnx_cve_2022_26134_atlassian_confluence.yml;False
proc_creation_lnx_cve_2022_33891_spark_shell_command_injection.yml;False
proc_creation_lnx_dd_file_overwrite.yml;False
proc_creation_lnx_doas_execution.yml;False
proc_creation_lnx_file_and_directory_discovery.yml;False
proc_creation_lnx_file_deletion.yml;False
proc_creation_lnx_install_root_certificate.yml;False
proc_creation_lnx_local_account.yml;False
proc_creation_lnx_local_groups.yml;False
proc_creation_lnx_network_service_scanning.yml;False
proc_creation_lnx_nohup.yml;False
proc_creation_lnx_omigod_scx_runasprovider_executescript.yml;False
proc_creation_lnx_omigod_scx_runasprovider_executeshellcommand.yml;False
proc_creation_lnx_process_discovery.yml;False
proc_creation_lnx_proxy_connection.yml;False
proc_creation_lnx_python_pty_spawn.yml;False
proc_creation_lnx_remote_system_discovery.yml;False
proc_creation_lnx_schedule_task_job_cron.yml;False
proc_creation_lnx_security_software_discovery.yml;False
proc_creation_lnx_security_tools_disabling.yml;False
proc_creation_lnx_services_stop_and_disable.yml;False
proc_creation_lnx_setgid_setuid.yml;False
proc_creation_lnx_sudo_cve_2019_14287.yml;False
proc_creation_lnx_susp_chmod_directories.yml;False
proc_creation_lnx_susp_curl_fileupload.yml;False
proc_creation_lnx_susp_curl_useragent.yml;False
proc_creation_lnx_susp_history_delete.yml;False
proc_creation_lnx_susp_history_recon.yml;False
proc_creation_lnx_susp_interactive_bash.yml;False
proc_creation_lnx_susp_java_children.yml;False
proc_creation_lnx_susp_pipe_shell.yml;False
proc_creation_lnx_susp_recon_indicators.yml;False
proc_creation_lnx_system_info_discovery.yml;False
proc_creation_lnx_system_network_connections_discovery.yml;False
proc_creation_lnx_system_network_discovery.yml;False
proc_creation_lnx_triple_cross_rootkit_execve_hijack.yml;False
proc_creation_lnx_triple_cross_rootkit_install.yml;False
proc_creation_lnx_webshell_detection.yml;False
file_event_macos_emond_launch_daemon.yml;False
file_event_macos_startup_items.yml;False
proc_creation_macos_applescript.yml;False
proc_creation_macos_base64_decode.yml;False
proc_creation_macos_binary_padding.yml;False
proc_creation_macos_change_file_time_attr.yml;False
proc_creation_macos_clear_system_logs.yml;False
proc_creation_macos_create_account.yml;False
proc_creation_macos_create_hidden_account.yml;False
proc_creation_macos_creds_from_keychain.yml;False
proc_creation_macos_disable_security_tools.yml;False
proc_creation_macos_file_and_directory_discovery.yml;False
proc_creation_macos_find_cred_in_files.yml;False
proc_creation_macos_gui_input_capture.yml;False
proc_creation_macos_local_account.yml;False
proc_creation_macos_local_groups.yml;False
proc_creation_macos_network_service_scanning.yml;False
proc_creation_macos_network_sniffing.yml;False
proc_creation_macos_remote_system_discovery.yml;False
proc_creation_macos_schedule_task_job_cron.yml;False
proc_creation_macos_screencapture.yml;False
proc_creation_macos_security_software_discovery.yml;False
proc_creation_macos_space_after_filename.yml;False
proc_creation_macos_split_file_into_pieces.yml;False
proc_creation_macos_susp_histfile_operations.yml;False
proc_creation_macos_susp_macos_firmware_activity.yml;False
proc_creation_macos_system_network_connections_discovery.yml;False
proc_creation_macos_system_network_discovery.yml;False
proc_creation_macos_system_shutdown_reboot.yml;False
proc_creation_macos_xattr_gatekeeper_bypass.yml;False
cisco_cli_clear_logs.yml;False
cisco_cli_collect_data.yml;False
cisco_cli_crypto_actions.yml;False
cisco_cli_disable_logging.yml;False
cisco_cli_discovery.yml;False
cisco_cli_dos.yml;False
cisco_cli_file_deletion.yml;False
cisco_cli_input_capture.yml;False
cisco_cli_local_accounts.yml;False
cisco_cli_modify_config.yml;False
cisco_cli_moving_data.yml;False
cisco_cli_net_sniff.yml;False
net_dns_c2_detection.yml;False
